folioviv,foliohog,numren,clave,material,gasto,gasto_tri
27015490604,1,05,E002A,300,300,870.96
27015490604,1,03,E004A,640,640,1858.06
27015491503,1,04,E004A,70,70,210
27015491503,1,04,E004B,230,230,690
27015511206,1,06,E004B,150,150,435.48
27015511206,1,06,E004A,100,100,290.32
27015511206,1,05,E004B,100,100,290.32
27015511206,1,05,E004A,150,150,435.48
27015542702,1,05,E001A,90,90,261.29
27015542702,1,05,E001B,864,864,2508.38
27015542703,1,06,E002B,445,445,1291.93
27015542703,1,04,E003A,120,120,348.38
27015542703,1,04,E003B,1152,1152,3344.51
27015542703,1,05,E002A,210,210,609.67
27015542703,1,05,E002B,915,915,2656.45
27015542703,1,06,E002A,214,214,621.29
27015542706,1,03,E004A,344,344,998.7
27015542706,1,04,E002B,28,28,81.29
27015542706,1,04,E002A,215,215,624.19
27015542706,1,03,E004B,28,28,81.29
27015840404,1,05,E001B,610,610,1770.96
27015840404,1,06,E001B,540,540,1567.74
27016410304,1,04,E001B,100,100,290.32
27016411204,1,03,E001A,70,70,203.22
27016411204,1,03,E001B,230,230,667.74
27016412106,1,02,E005B,60,60,180
27016413001,1,04,E005B,2000,2000,6000
27016413001,1,03,E003B,500,500,1500
27016541303,1,04,E003A,160,160,480
27016541303,1,04,E003B,140,140,420
27016541305,1,03,E001B,120,120,360
27016791103,1,04,E004A,300,300,870.96
27016791103,1,04,E004B,78,78,226.45
27016791104,1,04,E003A,49,49,142.25
27016791104,1,05,E002A,39,39,113.22
27016791105,1,02,E002A,20,20,58.06
27016791105,1,02,E002B,20,20,58.06
27016792003,1,03,E002B,700,700,2100
27016792003,1,03,E002A,255,255,765
27016792903,1,05,E004A,650,650,1950
27016820002,1,03,E002A,500,500,1500
27016820005,1,03,E005B,160,160,480
27016820005,1,02,E005A,240,240,720
27016820005,1,02,E005B,160,160,480
27016820005,1,03,E005A,240,240,720
27016820006,1,03,E002A,150,150,450
27016820907,1,03,E004B,438,438,1407.85
27016820907,1,03,E004A,208,208,668.57
27016820908,1,03,E004A,760,760,2442.85
27016820908,1,03,E004B,170,170,546.42
27016820912,1,04,E004B,29,29,93.21
27016820912,1,04,E004A,140,140,449.99
27016820912,1,03,E004A,140,140,449.99
27016820912,1,03,E004B,29,29,93.21
27016822704,1,04,E002B,700,700,2032.25
27016822704,1,03,E003A,400,400,1161.29
27016822704,1,04,E002A,300,300,870.96
27016822704,1,03,E003B,1100,1100,3193.54
27016920206,1,03,E004A,210,210,609.67
27016920206,1,03,E004B,71,71,206.12
27016921102,1,04,E004B,120,120,348.38
27016921106,1,03,E005B,2000,2000,5806.45
27016923003,1,02,E003A,750,750,2250
27016923003,1,03,E002A,300,300,900
27017441002,1,03,E002B,30,30,87.09
27017441002,1,03,E002A,16,16,46.45
27017441002,1,04,E002B,30,30,87.09
27017441002,1,05,E001A,23,23,66.77
27017441002,1,05,E001B,20,20,58.06
27017441002,1,04,E002A,16,16,46.45
27017441004,1,03,E005A,47,47,136.45
27017441902,1,04,E002B,80,80,240
27017441903,1,04,E002B,165,165,495
27017441903,1,03,E003A,75,75,225
27017992802,1,04,E002A,150,150,450
27017992802,1,04,E002B,40,40,120
27017992804,1,03,E004B,350,350,1050
27017992804,1,03,E004A,650,650,1950
27019120405,1,07,E001A,50,50,145.16
27019120405,1,07,E001B,20,20,58.06
27019121303,1,06,E002B,15,15,45
27019121304,1,03,E002B,250,250,750
27019121304,1,04,E001B,250,250,750
27019121305,1,04,E004B,160,160,480
27019121305,1,05,E003B,36,36,108
27019121305,1,07,E002B,18,18,54
27019121306,1,05,E003B,16,16,48
27019121306,1,05,E003A,66,66,198
27020410804,1,03,E002A,142,142,456.42
27020410804,1,05,E001A,22,22,70.71
27020410804,1,04,E002B,200,200,642.85
27020410804,1,02,E003A,208,208,668.57
27020410804,1,04,E002A,192,192,617.14
27020410804,1,02,E003B,200,200,642.85
27020410804,1,05,E001B,200,200,642.85
27020410804,1,03,E002B,200,200,642.85
27020412603,1,06,E001A,600,600,1741.93
27020412603,1,03,E001A,300,300,870.96
27020412604,1,03,E002B,200,200,580.64
27020412604,1,03,E002A,200,200,580.64
27020413103,1,03,E002B,600,600,1741.93
27600292701,1,02,E002A,200,200,580.64
27600292701,1,02,E002B,600,600,1741.93
27600292701,1,03,E002A,100,100,290.32
27600292701,1,03,E002B,600,600,1741.93
27600292703,1,02,E002B,460,460,1335.48
27600292703,1,02,E002A,540,540,1567.74
27600292705,1,04,E001B,400,400,1161.29
27600293605,1,05,E002B,42,42,126
27600350801,1,03,E003A,165,165,530.35
27600350801,1,03,E003B,42,42,134.99
27600470701,1,05,E002B,96,96,308.57
27600470701,1,04,E002A,75,75,241.07
27600470703,1,03,E002B,20,20,64.28
27600470703,1,04,E002B,20,20,64.28
27600470706,1,04,E004A,80,80,257.14
27600470706,2,03,E002B,155,155,498.21
27600470706,2,03,E002A,40,40,128.57
27600470706,1,04,E004B,25,25,80.35
27600471701,1,02,E001B,100,100,290.32
27600471704,1,05,E004B,120,120,348.38
27600471705,1,03,E002A,100,100,290.32
27600472604,1,06,E004B,12,12,34.83
27600472604,1,06,E004A,138,138,400.64
27600472605,1,03,E004B,21,21,60.96
27600472605,1,03,E004A,175,175,508.06
27601060203,1,03,E004B,50,50,145.16
27601060203,1,03,E004A,250,250,725.8
27601060205,1,04,E003B,267,267,775.16
27601060205,1,04,E003A,213,213,618.38
27601062104,1,01,E005A,130,130,390
27601111004,1,05,E001B,300,300,870.96
27601111006,1,04,E003B,15,15,43.54
27601111006,1,03,E004B,15,15,43.54
27601472501,1,03,E002A,330,330,958.06
27601472501,1,03,E002B,470,470,1364.51
27601472505,1,04,E005B,220,220,638.7
27601472505,1,05,E004A,126,126,365.8
27601472505,1,05,E004B,278,278,807.09
27601472505,1,04,E005A,147,147,426.77
27601473406,1,04,E004B,140,140,420
27601473406,1,04,E004A,160,160,480
27601473406,1,03,E004B,140,140,420
27601473406,1,03,E004A,160,160,480
27601540001,1,05,E002A,130,130,390
27601540004,1,04,E002A,200,200,600
27601540004,1,03,E003A,300,300,900
27601540006,1,04,E002A,90,90,270
27601540006,1,04,E002B,10,10,30
27601540907,1,03,E002B,45,45,144.64
27601540912,1,04,E001B,25,25,80.35
27601540912,1,03,E002B,25,25,80.35
27601542001,1,03,E002B,48,48,144
27601542001,1,03,E002A,160,160,480
27601542904,1,04,E004B,50,50,150
27601651403,1,06,E001B,70,70,210
27601651403,1,06,E001A,16,16,48
27601651406,2,03,E002B,208,208,624
27601651406,2,04,E002B,24,24,72
27602030402,1,04,E003A,180,180,522.58
27602030402,1,04,E003B,120,120,348.38
27602030404,1,03,E002B,50,50,145.16
27602030404,1,03,E002A,200,200,580.64
27602031805,1,03,E004B,200,200,580.64
27602032701,1,04,E007A,406,406,1178.7
27602032701,1,05,E003B,475,475,1379.03
27602032701,1,06,E001A,194,194,563.22
27602032701,1,06,E001B,406,406,1178.7
27602032701,1,07,E004A,280,280,812.9
27602032701,1,07,E004B,220,220,638.7
27602032701,1,08,E003A,256,256,743.22
27602032701,1,08,E003B,244,244,708.38
27602032701,1,09,E002A,256,256,743.22
27602032701,1,09,E002B,244,244,708.38
27602032701,1,04,E007B,394,394,1143.87
27602032701,1,05,E003A,325,325,943.54
27602032702,1,05,E002A,60,60,174.19
27602032702,1,05,E002B,140,140,406.45
27602032702,1,06,E002A,120,120,348.38
27602032702,1,06,E002B,80,80,232.25
27602032702,1,07,E002B,150,150,435.48
27602032702,1,04,E002A,90,90,261.29
27602032702,1,04,E002B,60,60,174.19
27602032703,1,06,E002B,900,900,2612.9
27602032703,1,07,E001A,45,45,130.64
27602032703,1,07,E001B,2755,2755,7998.38
27602032703,1,05,E002A,100,100,290.32
27602032703,1,05,E002B,400,400,1161.29
27602032703,1,06,E002A,100,100,290.32
27602160801,1,03,E004B,10,10,32.14
27602160801,1,04,E003B,25,25,80.35
27602160801,1,04,E003A,20,20,64.28
27602160803,1,04,E002A,52,52,167.14
27602160803,1,05,E001B,205,205,658.92
27602160803,1,05,E001A,60,60,192.85
27602161302,1,03,E002B,18,18,54
27602880604,1,05,E002A,200,200,580.64
27602880604,1,05,E002B,250,250,725.8
27602881502,1,05,E002B,53,53,159
27602881502,1,05,E002A,135,135,405
27602881504,1,03,E001A,20,20,60
27602881504,1,03,E001B,15,15,45
27602882402,1,03,E003A,1000,1000,2903.22
27603031703,1,03,E002A,40,40,116.12
27603031705,1,04,E002B,41,41,119.03
27603031705,1,03,E004B,100,100,290.32
27603031705,1,04,E002A,50,50,145.16
27603032603,1,06,E003B,475,475,1379.03
27603032603,1,06,E003A,525,525,1524.19
27603032604,1,04,E001B,700,700,2032.25
27603032604,1,04,E001A,100,100,290.32
27603032604,1,03,E003B,575,575,1669.35
27603032604,1,03,E003A,425,425,1233.87
27603032606,1,07,E001B,740,740,2148.38
27603032606,1,08,E002A,100,100,290.32
27603032606,1,08,E002B,500,500,1451.61
27603032606,1,07,E001A,160,160,464.51
27603690103,1,03,E004B,150,150,435.48
27603692502,1,05,E004B,480,480,1393.54
27603692502,1,04,E004A,500,500,1451.61
27603692504,1,03,E004A,175,175,508.06
27603692504,1,04,E002B,526,526,1527.09
27605280502,1,05,E001B,116,116,336.77
27605280502,1,04,E002A,35,35,101.61
27605280502,1,04,E002B,116,116,336.77
27605280502,1,05,E001A,35,35,101.61
27605281402,1,06,E005B,260,260,780
27605840301,1,05,E002A,162,162,470.32
27605840303,1,04,E003A,80,80,232.25
27605842104,1,04,E005B,10,10,30
27605842104,1,04,E005A,26,26,78
27605842105,1,04,E005B,35,35,105
27605842105,1,04,E005A,110,110,330
27606421103,3,02,E003B,700,700,2032.25
27606422905,1,06,E002A,120,120,360
27606422905,1,06,E002B,240,240,720
27606422906,1,04,E003A,320,320,960
27606422906,1,04,E003B,180,180,540
27606530001,1,03,E002A,120,120,360
27606530004,1,03,E004A,110,110,330
27606530005,1,03,E003A,435,435,1305
27606531802,1,03,E003A,78,78,226.45
27606531802,1,03,E003B,78,78,226.45
27606531806,1,03,E003A,24,24,69.67
27606531806,1,03,E003B,47,47,136.45
27606532703,1,03,E002A,120,120,348.38
27606532703,1,03,E002B,880,880,2554.83
27606910403,1,04,E003A,66,66,191.61
27606910403,1,03,E003A,22,22,63.87
27606910403,1,03,E003B,17,17,49.35
27606910403,1,04,E003B,27,27,78.38
27606911306,1,04,E002B,15,15,45
27606911306,1,03,E002A,40,40,120
27606911306,1,03,E002B,15,15,45
27606911306,1,04,E002A,40,40,120
27607050801,1,03,E004A,160,160,514.28
27607050801,1,04,E004A,160,160,514.28
27607050805,1,03,E005A,200,200,642.85
27607051706,1,04,E004A,64,64,185.8
27607052601,1,03,E002B,150,150,435.48
27607052601,1,03,E002A,350,350,1016.12
27607052602,1,03,E004A,250,250,725.8
27607052602,1,04,E003A,130,130,377.41
27607052603,1,03,E004A,450,450,1306.45
27607052603,1,03,E004B,150,150,435.48
27607052604,1,03,E002A,280,280,812.9
27607731004,1,03,E004A,126,126,365.8
27607731901,1,03,E005A,300,300,900
27607731902,1,03,E002B,15,15,45
27607731903,1,03,E001B,40,40,120
27607731905,1,04,E002A,22,22,66
27607731905,1,03,E003A,44,44,132
27607731905,1,05,E002A,15,15,45
27608260701,2,03,E001A,85,85,273.21
27608260701,2,03,E001B,255,255,819.64
27608261601,1,02,E004A,84,84,243.87
27608261603,1,02,E002A,150,150,435.48
27608262503,1,06,E002A,120,120,348.38
27608262503,1,06,E002B,880,880,2554.83
27608262504,1,02,E004B,200,200,580.64
27608262504,1,02,E004A,750,750,2177.41
27608263502,1,04,E001A,50,50,150
27608263502,1,03,E001A,50,50,150
27608350101,1,02,E003A,200,200,580.64
27608350101,1,03,E002A,100,100,290.32
27608350102,1,05,E002B,10,10,29.03
27608350102,1,04,E002B,10,10,29.03
27608350104,1,04,E003A,195,195,566.12
27608350104,1,03,E004A,145,145,420.96
27608350105,1,05,E002B,30,30,87.09
27608350105,1,04,E003B,20,20,58.06
27608350105,1,04,E003A,60,60,174.19
27608350105,1,03,E004A,100,100,290.32
27608350105,1,03,E004B,50,50,145.16
27608351002,1,03,E003B,16,16,46.45
27608351903,1,03,E001A,23,23,69
27608353401,1,03,E002B,30,30,90
27608353406,1,04,E002B,30,30,90
27608353406,1,03,E003A,26,26,78
27608730502,1,02,E002B,35,35,101.61
27608730505,1,03,E002B,42,42,121.93
27608730505,1,02,E002B,42,42,121.93
27609020601,1,04,E003A,56,56,162.58
27609020601,1,04,E003B,122,122,354.19
27609020602,1,03,E004A,100,100,290.32
27609020602,1,05,E003B,36,36,104.51
27609020602,1,02,E005A,105,105,304.83
27609020602,1,02,E005B,160,160,464.51
27609020602,1,03,E004B,119,119,345.48
27609020602,1,04,E003A,175,175,508.06
27609020602,1,04,E003B,28,28,81.29
27609020602,1,05,E003A,175,175,508.06
27609021503,1,03,E002B,28,28,84
27609023305,1,05,E001B,40,40,116.12
27609501501,1,04,E001B,130,130,390
27609501501,1,03,E005B,100,100,300
27609501505,1,03,E004A,160,160,480
27609503204,1,02,E002B,20,20,58.06
27609561202,1,03,E001A,24,24,69.67
27609561205,1,05,E004A,30,30,87.09
27609561205,1,05,E004B,15,15,43.54
27609563304,1,04,E002B,24,24,69.67
27610281202,1,03,E005A,100,100,290.32
28000122901,1,04,E002B,300,300,900
28000122901,1,04,E002A,500,500,1500
28000122902,1,04,E001A,1000,1000,3000
28000122902,1,04,E001B,2000,2000,6000
28000881804,1,03,E002B,20,20,58.06
28001763603,1,04,E003A,140,140,420
28001763603,1,04,E003B,60,60,180
28002261301,1,03,E002B,200,200,600
28002261302,1,03,E002B,100,100,300
28002500503,1,02,E003B,150,150,435.48
28003893102,1,04,E003B,355,355,1030.64
28004221703,1,05,E003B,30,30,87.09
28004221703,1,05,E003A,56,56,162.58
28004221703,1,03,E005A,56,56,162.58
28004221704,1,02,E004A,44,44,127.74
28009852402,1,03,E004A,700,700,2032.25
28010041506,1,04,E001B,200,200,600
28010781701,1,04,E005A,100,100,290.32
28011712603,1,06,E001B,700,700,2032.25
28011712603,1,05,E001B,700,700,2032.25
28011712603,1,04,E001B,700,700,2032.25
28011712604,1,03,E002A,300,300,870.96
28011712604,1,03,E002B,500,500,1451.61
28011712606,1,04,E002B,750,750,2177.41
28011712606,1,04,E002A,750,750,2177.41
28011712606,1,03,E003A,750,750,2177.41
28011712606,1,03,E003B,750,750,2177.41
28013533104,1,03,E002A,60,60,174.19
28013533104,1,03,E002B,30,30,87.09
28015672704,1,05,E002A,140,140,406.45
28015672704,1,05,E002B,33,33,95.8
28015672704,1,06,E002B,33,33,95.8
28015672704,1,06,E002A,140,140,406.45
28015672705,1,04,E004A,120,120,348.38
28015672705,1,04,E004B,30,30,87.09
28015672706,1,02,E003A,45,45,130.64
28015672706,1,02,E003B,16,16,46.45
28020310703,1,04,E005B,300,300,964.28
28020310704,1,02,E004B,150,150,482.14
28020310704,1,02,E004A,150,150,482.14
28020432903,1,04,E004A,250,250,750
28020432903,1,04,E004B,250,250,750
28021130901,1,02,E005A,150,150,482.14
28021130904,1,07,E002B,1400,1400,4499.99
28021130905,1,07,E003B,80,80,257.14
28021130905,1,07,E003A,200,200,642.85
28021213702,1,02,E002A,300,300,870.96
28021213702,1,02,E002B,100,100,290.32
28021213705,1,07,E002A,200,200,580.64
28021213705,1,06,E004B,100,100,290.32
28021213705,1,06,E004A,300,300,870.96
28021213705,1,07,E002B,100,100,290.32
28021932505,1,05,E005B,200,200,580.64
28021932506,1,05,E002B,800,800,2322.58
28021932506,1,06,E001B,1000,1000,2903.22
28022651803,1,03,E002B,50,50,145.16
28022651803,1,02,E003B,50,50,145.16
28022870403,1,04,E003B,40,40,116.12
28022870403,1,04,E003A,60,60,174.19
28023690105,1,03,E002B,30,30,87.09
28026232703,1,03,E002A,750,750,2177.41
28026232703,1,04,E001B,1000,1000,2903.22
28026232703,1,04,E001A,1000,1000,2903.22
28026232703,1,03,E002B,750,750,2177.41
28026232705,1,02,E005A,300,300,870.96
28026232705,1,03,E003A,300,300,870.96
28026232706,1,06,E001B,300,300,870.96
28026232706,1,05,E002A,500,500,1451.61
28026503102,1,03,E002A,600,600,1741.93
28026503102,1,02,E005A,600,600,1741.93
28026503102,1,03,E002B,600,600,1741.93
28026711403,1,05,E002A,100,100,300
28026711403,1,05,E002B,15,15,45
28026711406,1,03,E004A,300,300,900
28026711406,1,03,E004B,70,70,210
28028740906,1,03,E003B,170,170,546.42
28030392901,1,03,E002A,300,300,900
28030392901,1,03,E002B,525,525,1575
28030392901,1,04,E001A,50,50,150
28030392901,1,04,E001B,500,500,1500
28031381502,1,03,E002A,75,75,225
28031381502,1,03,E002B,10,10,30
28031381504,1,06,E003A,180,180,540
28031381506,1,07,E003A,300,300,900
28033622103,1,03,E001B,800,800,2400
28035121303,1,06,E002A,150,150,450
28035121303,1,07,E002A,150,150,450
28035562602,1,03,E001A,200,200,580.64
28035562602,1,03,E001B,500,500,1451.61
28035562604,1,03,E002B,750,750,2177.41
28035562604,1,03,E002A,750,750,2177.41
28035562606,1,05,E003A,300,300,870.96
28035562606,1,05,E003B,300,300,870.96
28035962001,1,03,E002B,800,800,2400
28035962001,1,04,E002B,800,800,2400
28036743106,1,04,E002B,150,150,435.48
28036743106,1,04,E002A,350,350,1016.12
28038451003,1,06,E002B,106,106,307.74
28038451004,1,07,E001B,1200,1200,3483.87
28038451005,1,02,E005B,200,200,580.64
28041431205,1,03,E004B,200,200,580.64
28042830602,1,02,E005B,1800,1800,5225.8
28043711901,1,03,E004A,400,400,1200
28044943402,1,05,E001B,410,410,1230
28044943402,1,05,E001A,90,90,270
28045001104,1,03,E002A,60,60,174.19
28045001104,1,03,E002B,855,855,2482.25
28045802306,1,04,E004A,100,100,290.32
28046871602,1,03,E004B,600,600,1741.93
28048192402,1,02,E002B,150,150,435.48
28048192402,1,02,E002A,200,200,580.64
28048192402,1,03,E004B,300,300,870.96
28048192402,1,03,E004A,280,280,812.9
28048502801,1,05,E002A,165,165,495
28048502805,1,05,E002A,250,250,750
28048502805,1,04,E004B,200,200,600
28048502805,1,04,E004A,300,300,900
28048502805,1,05,E002B,250,250,750
28049570706,1,03,E002A,108,108,347.14
28049570706,1,03,E002B,36,36,115.71
28049882601,1,05,E002A,200,200,580.64
28049882601,1,04,E004A,250,250,725.8
28049882601,1,04,E004B,50,50,145.16
28049882601,1,05,E002B,100,100,290.32
28049882603,1,04,E004B,120,120,348.38
28049882603,1,04,E004A,200,200,580.64
28049882603,1,03,E004A,300,300,870.96
28049882603,1,03,E004B,140,140,406.45
28049882604,1,04,E002A,200,200,580.64
28049882604,1,04,E002B,100,100,290.32
28049882604,1,05,E001A,150,150,435.48
28049882604,1,05,E001B,50,50,145.16
28049882606,1,04,E002A,700,700,2032.25
28049882606,1,04,E002B,1100,1100,3193.54
28050232502,1,02,E005A,58,58,168.38
28050232506,1,04,E003A,138,138,400.64
28050441903,1,04,E002A,100,100,300
28050441903,1,04,E002B,25,25,75
28051373202,1,03,E002A,70,70,203.22
28051373205,1,05,E004A,264,264,766.45
28051373205,1,03,E005A,44,44,127.74
28051373205,1,06,E004A,264,264,766.45
28052153301,1,03,E002A,200,200,580.64
28052153301,1,03,E002B,200,200,580.64
28052153306,1,04,E003B,300,300,870.96
28052153306,1,04,E003A,600,600,1741.93
28052733001,1,04,E002A,25,25,75
28052733006,1,04,E004B,170,170,510
28053062905,1,05,E002B,150,150,450
28053062905,1,05,E002A,250,250,750
28053702702,1,04,E004B,200,200,580.64
28053702702,1,04,E004A,400,400,1161.29
28053702706,1,03,E004A,150,150,435.48
28053702706,1,03,E004B,350,350,1016.12
28056610601,1,03,E003B,113,113,328.06
28056610601,1,02,E004B,98,98,284.51
28056610604,1,03,E002B,100,100,290.32
28059452605,1,04,E002A,400,400,1161.29
28059452605,1,04,E002B,400,400,1161.29
28059812902,1,04,E004B,315,315,945
28059812902,1,03,E004B,435,435,1305
28059812902,1,06,E002B,570,570,1710
28059812902,1,06,E002A,136,136,408
28059812902,1,04,E004A,170,170,510
28059812902,1,03,E004A,170,170,510
28060682503,1,03,E001A,750,750,2177.41
28060682503,1,03,E001B,750,750,2177.41
28060682503,1,04,E003A,350,350,1016.12
28060682503,1,04,E003B,350,350,1016.12
28061100804,1,02,E006A,250,250,803.57
28062060201,1,02,E003B,200,200,580.64
28062672801,1,06,E002B,12,12,36
28062672801,1,06,E002A,84,84,252
28062672801,1,05,E003B,52,52,156
28062672801,1,05,E003A,119,119,357
28062672802,1,06,E002A,259,259,777
28062672802,1,06,E002B,65,65,195
28062672803,1,02,E002B,70,70,210
28062672803,1,02,E002A,259,259,777
28062672803,1,03,E001A,50,50,150
28062672805,1,05,E002B,300,300,900
28064392505,1,03,E005A,1000,1000,2903.22
28064392506,1,04,E004B,200,200,580.64
28064392506,1,04,E004A,230,230,667.74
28064431602,1,03,E003B,50,50,145.16
28064431604,1,03,E001B,150,150,435.48
28064431605,1,04,E003A,400,400,1161.29
28064811001,1,02,E002B,170,170,493.54
28064811001,1,02,E002A,30,30,87.09
28067672805,1,04,E003B,300,300,900
28067672805,1,04,E003A,500,500,1500
28067672805,1,03,E003B,300,300,900
28067672805,1,03,E003A,500,500,1500
28069810702,1,03,E002B,50,50,160.71
28069810702,1,03,E002A,70,70,224.99
28069810705,1,03,E005B,140,140,449.99
28069810705,1,03,E005A,40,40,128.57
28070173504,1,04,E002B,150,150,450
28070922903,1,04,E002B,400,400,1200
28073052601,1,03,E002B,38,38,110.32
