folioviv,foliohog,numren,mes_dia,clave,gasto,gasto_tri
09102363106,1,03,221103,B001A,5,64.28
09102363106,1,03,221104,B001A,5,64.28
09102363106,1,01,221030,B001A,10,128.57
09102363106,1,01,221031,B001A,10,128.57
09102363106,1,01,221103,B001A,10,128.57
09102463501,1,02,221214,B001A,10,128.57
09102463501,1,02,221213,B003C,7,89.99
09102463501,1,02,221214,B003C,7,89.99
09102463501,1,02,221208,B001A,10,128.57
09102463501,1,02,221210,B001A,10,128.57
09102463501,1,02,221213,B001A,10,128.57
09102463501,1,02,221209,B001A,10,128.57
09102463501,1,02,221210,B003C,7,89.99
09102463501,1,02,221209,B003C,7,89.99
09102463501,1,02,221208,B003C,7,89.99
09102463503,1,01,221212,B001A,10,128.57
09102463503,1,04,221212,B001A,10,128.57
09102463503,1,05,221212,B001A,10,128.57
09102463503,1,06,221212,B001A,10,128.57
09102463504,1,02,221209,B003A,14,179.99
09102463504,1,04,221213,B001A,10,128.57
09102463504,1,04,221212,B003A,14,179.99
09102463504,1,04,221212,B001A,10,128.57
09102463504,1,04,221209,B003A,14,179.99
09102463504,1,04,221209,B001A,10,128.57
09102463504,1,04,221208,B003A,14,179.99
09102463504,1,04,221208,B001A,10,128.57
09102463504,1,03,221214,B001A,10,128.57
09102463504,1,03,221213,B001A,10,128.57
09102463504,1,04,221214,B001A,10,128.57
09102463504,1,04,221214,B003A,14,179.99
09102463504,1,01,221208,B001A,10,128.57
09102463504,1,01,221209,B001A,10,128.57
09102463504,1,01,221212,B001A,10,128.57
09102463504,1,01,221213,B001A,10,128.57
09102463504,1,01,221214,B001A,10,128.57
09102463504,1,02,221208,B001A,10,128.57
09102463504,1,02,221208,B003A,14,179.99
09102463504,1,02,221209,B001A,10,128.57
09102463504,1,04,221213,B003A,14,179.99
09102463504,1,02,221212,B001A,10,128.57
09102463504,1,02,221212,B003A,14,179.99
09102463504,1,02,221213,B001A,10,128.57
09102463504,1,02,221213,B003A,14,179.99
09102463504,1,02,221214,B001A,10,128.57
09102463504,1,02,221214,B003A,14,179.99
09102463504,1,03,221208,B001A,10,128.57
09102463504,1,03,221209,B001A,10,128.57
09102463504,1,03,221210,B001A,10,128.57
09102463504,1,03,221212,B001A,10,128.57
09102463505,1,03,221214,B001A,10,128.57
09102463505,1,03,221213,B001A,10,128.57
09102463505,1,03,221210,B001A,10,128.57
09102463505,1,03,221209,B001A,10,128.57
09102463505,1,02,221209,B001A,10,128.57
09102463505,1,03,221208,B001A,10,128.57
09102463505,1,02,221214,B001A,10,128.57
09102463505,1,02,221213,B001A,10,128.57
09102463505,1,02,221210,B001A,10,128.57
09102463505,1,02,221208,B001A,10,128.57
09103633601,1,02,221218,B003A,4,51.42
09103633604,1,02,221218,B003B,12,154.28
09103633604,1,02,221219,B003B,12,154.28
09103633604,1,02,221220,B003B,12,154.28
09103633604,1,02,221222,B003B,12,154.28
09103633604,1,02,221223,B003B,12,154.28
09103633604,1,03,221219,B003B,12,154.28
09103633604,1,03,221220,B003B,12,154.28
09103633604,1,03,221223,B003B,12,154.28
09103633604,1,03,221224,B003B,12,154.28
09103633604,1,04,221219,B003B,12,154.28
09103633604,1,04,221220,B003B,12,154.28
09103633604,1,04,221221,B003B,12,154.28
09103633604,1,04,221222,B003B,12,154.28
09103633604,1,04,221223,B003B,12,154.28
09103633604,1,04,221224,B003B,12,154.28
09103633605,1,02,221219,B003B,12,154.28
09103910201,1,01,220119,B001A,10,128.57
09103910201,1,01,220117,B001A,10,128.57
09103910201,1,01,220113,B001A,10,128.57
09103910201,1,01,220114,B001A,10,128.57
09103910205,1,01,220118,B001A,10,128.57
09103910205,1,01,220117,B001A,10,128.57
09103910205,1,01,220116,B001A,10,128.57
09103910205,1,01,220114,B001A,10,128.57
09103910205,1,01,220115,B001A,10,128.57
09103910206,1,04,220114,B001A,10,128.57
09103910206,1,04,220117,B001A,10,128.57
09103910206,1,04,220119,B001A,10,128.57
09104610805,1,01,220313,B001A,10,128.57
09104610805,1,01,220316,B001A,10,128.57
09104610805,1,03,220313,B001A,5,64.28
09104610805,1,01,220317,B001A,10,128.57
09104610805,1,01,220318,B001A,10,128.57
09104610805,1,01,220314,B001A,10,128.57
09104610805,1,01,220315,B001A,10,128.57
09104610805,1,02,220318,B001A,10,128.57
09104610805,1,02,220317,B001A,10,128.57
09104610805,1,02,220315,B001A,10,128.57
09104610805,1,02,220313,B001A,10,128.57
09104910902,1,02,220328,B001A,10,128.57
09104910902,1,02,220326,B001A,10,128.57
09104910902,1,02,220323,B001A,10,128.57
09104910902,1,01,220327,B001A,10,128.57
09104910902,1,01,220324,B001A,10,128.57
09104910903,1,02,220328,B001A,5,64.28
09104910903,1,03,220323,B001A,10,128.57
09104910903,1,01,220323,B001A,10,128.57
09104910903,1,01,220324,B001A,10,128.57
09104910903,1,01,220325,B001A,10,128.57
09104910903,1,01,220328,B001A,10,128.57
09104910903,1,01,220329,B001A,10,128.57
09104910903,1,03,220329,B001A,10,128.57
09104910903,1,03,220328,B001A,10,128.57
09104910903,1,03,220324,B001A,10,128.57
09104910903,1,02,220325,B001A,5,64.28
09104910903,1,03,220326,B003C,14,179.99
09104910903,1,03,220325,B001A,10,128.57
09104910905,1,01,220329,B003C,14,179.99
09104910905,1,01,220329,B001A,10,128.57
09104910905,1,01,220328,B003C,14,179.99
09104910905,1,01,220328,B001A,10,128.57
09104910905,1,01,220323,B001A,10,128.57
09104910905,1,01,220327,B001A,10,128.57
09104910905,1,01,220327,B003C,14,179.99
09104910905,1,01,220326,B003C,14,179.99
09104910905,1,01,220326,B001A,10,128.57
09104910905,1,01,220323,B003C,14,179.99
09104910906,1,03,220323,B001A,10,128.57
09104910906,1,04,220329,B001A,10,128.57
09104910906,1,04,220326,B003C,14,179.99
09104910906,1,04,220326,B001A,10,128.57
09104910906,1,04,220325,B003C,14,179.99
09104910906,1,04,220329,B003C,14,179.99
09104910906,1,04,220325,B001A,10,128.57
09104910906,1,04,220324,B003C,14,179.99
09104910906,1,04,220324,B001A,10,128.57
09104910906,1,04,220323,B003C,14,179.99
09104910906,1,04,220323,B001A,10,128.57
09104910906,1,03,220329,B003C,14,179.99
09104910906,1,03,220329,B001A,10,128.57
09104910906,1,03,220325,B003C,14,179.99
09104910906,1,03,220325,B001A,10,128.57
09104910906,1,03,220324,B003C,14,179.99
09104910906,1,03,220323,B003C,14,179.99
09104910906,1,03,220324,B001A,10,128.57
09104910906,1,04,220328,B003C,14,179.99
09104910906,1,04,220328,B001A,10,128.57
09105203102,1,02,221103,B001A,10,128.57
09105203102,1,03,221029,B001A,10,128.57
09105203102,1,02,221104,B001A,5,64.28
09105203102,1,03,221104,B001A,5,64.28
09105203102,1,03,221103,B001A,10,128.57
09105203102,1,03,221101,B001A,10,128.57
09105203102,1,03,221031,B001A,10,128.57
09105203103,1,01,221030,B003B,6,77.14
09105203103,1,02,221030,B003B,6,77.14
09105203103,1,01,221031,B003B,6,77.14
09105203104,1,01,221103,B003B,12,154.28
09105203105,1,02,221101,B001A,10,128.57
09105203105,1,02,221103,B001A,10,128.57
09105203105,1,02,221104,B001A,10,128.57
09105203105,1,03,221031,B001A,10,128.57
09105203105,1,03,221031,B003B,12,154.28
09105203105,1,03,221104,B001A,10,128.57
09105203105,1,03,221103,B003B,12,154.28
09105203105,1,03,221103,B001A,10,128.57
09105203105,1,03,221101,B003B,12,154.28
09105203105,1,02,221031,B001A,10,128.57
09105203105,1,03,221101,B001A,10,128.57
09105203105,1,03,221104,B003B,12,154.28
09108010704,1,01,220305,B001A,10,128.57
09108010704,1,01,220304,B001A,10,128.57
09108010704,1,02,220308,B001A,10,128.57
09108010704,1,02,220307,B001A,10,128.57
09108010704,1,02,220306,B001A,10,128.57
09108010704,1,01,220306,B001A,10,128.57
09108010704,1,02,220304,B001A,10,128.57
09108010704,1,01,220309,B001A,10,128.57
09108010704,1,01,220308,B001A,10,128.57
09108010704,1,01,220307,B001A,10,128.57
09108010704,1,02,220305,B001A,10,128.57
09108701101,1,02,220412,B001A,10,128.57
09108701101,1,01,220417,B001A,5,64.28
09108701101,1,02,220413,B001A,10,128.57
09108701101,1,02,220414,B001A,10,128.57
09108701101,1,02,220418,B001A,10,128.57
09108701101,1,03,220412,B001A,10,128.57
09108701101,1,03,220413,B001A,10,128.57
09108701101,1,03,220414,B001A,10,128.57
09108701101,1,03,220415,B001A,5,64.28
09108701101,1,03,220417,B001A,5,64.28
09108701101,1,03,220418,B001A,10,128.57
09108701101,1,01,220415,B001A,5,64.28
09108701101,1,04,220417,B001A,5,64.28
09108701101,1,04,220415,B001A,5,64.28
09108701103,1,04,220417,B003B,12,154.28
09108701103,1,04,220418,B003B,6,77.14
09108701103,1,04,220416,B003B,6,77.14
09108701103,1,04,220414,B003B,6,77.14
09108701104,1,01,220418,B003A,8,102.85
09108701104,1,01,220414,B003A,8,102.85
09108701104,1,01,220413,B003A,8,102.85
09108701104,1,01,220412,B003A,8,102.85
09108701104,1,01,220416,B001A,10,128.57
09108701104,1,01,220415,B001A,5,64.28
09108972101,1,01,220727,B001A,10,128.57
09108972101,1,01,220721,B001A,10,128.57
09108972101,1,01,220722,B001A,10,128.57
09108972101,1,01,220725,B001A,10,128.57
09108972101,1,01,220726,B001A,10,128.57
09108972105,1,02,220722,B001A,10,128.57
09108972105,1,02,220723,B001A,10,128.57
09108972105,1,02,220725,B001A,10,128.57
09108972105,1,02,220726,B001A,10,128.57
09108972105,1,02,220727,B001A,10,128.57
09108972105,1,02,220721,B001A,10,128.57
09108972106,1,03,220721,B001A,10,128.57
09108972106,1,03,220722,B001A,10,128.57
09108972106,1,03,220727,B001A,10,128.57
09108972106,1,03,220725,B001A,10,128.57
09108972106,1,03,220726,B001A,10,128.57
09110662805,1,01,221005,B001A,10,128.57
09110662805,1,01,221004,B001A,10,128.57
09110662805,1,01,221003,B001A,10,128.57
09110662805,1,01,221001,B001A,10,128.57
09110662805,1,01,220930,B001A,10,128.57
09110662805,1,01,220929,B001A,10,128.57
09114140506,1,01,220216,B001A,20,257.14
09114293401,1,02,221128,B003B,12,154.28
09114293401,1,02,221130,B003B,12,154.28
09114293401,1,02,221201,B003B,12,154.28
09114293401,1,02,221202,B003B,12,154.28
09114293401,1,02,221129,B003B,12,154.28
09114293402,1,02,221128,B001A,10,128.57
09114293402,1,02,221130,B001A,10,128.57
09114293402,1,02,221201,B001A,10,128.57
09114293402,1,02,221203,B001A,30,385.71
09114293402,1,02,221204,B001A,10,128.57
09114293405,1,04,221128,B001A,5,64.28
09114293405,1,04,221203,B001A,5,64.28
09114293405,1,04,221202,B001A,5,64.28
09114293405,1,04,221201,B001A,5,64.28
09114293405,1,04,221129,B001A,5,64.28
09114293405,1,04,221130,B001A,5,64.28
09116591404,1,01,220512,B001A,10,128.57
09116591404,1,01,220513,B001A,10,128.57
09116591404,1,01,220518,B001A,10,128.57
09118172803,1,06,220929,B003B,12,154.28
09118172803,1,06,220930,B003B,12,154.28
09119162601,1,01,220909,B001A,5,64.28
09119162601,1,04,220909,B001A,5,64.28
09119162602,1,01,220909,B001A,10,128.57
09119162602,1,01,220910,B001A,10,128.57
09119162602,1,01,220912,B001A,10,128.57
09119162602,1,01,220913,B001A,10,128.57
09119162602,1,03,220910,B001A,5,64.28
09119162602,1,01,220915,B001A,15,192.85
09119162602,1,02,220910,B001A,5,64.28
09119162602,1,03,220915,B001A,5,64.28
09119162602,1,01,220914,B001A,10,128.57
09119162606,1,01,220915,B003A,4,51.42
09119830003,1,02,211230,B001A,5,64.28
09119830003,1,01,211228,B001A,10,128.57
09119830003,1,01,211229,B001A,10,128.57
09119830003,1,01,211230,B001A,10,128.57
09119830003,1,02,211227,B001A,5,64.28
09119830003,1,02,211228,B001A,5,64.28
09119830003,1,02,211229,B001A,5,64.28
09119830003,1,01,211227,B001A,10,128.57
09123120902,3,02,220325,B003B,12,154.28
09123120902,3,02,220325,B001A,10,128.57
09123120902,3,02,220324,B003B,12,154.28
09123120902,3,02,220324,B001A,10,128.57
09123120902,3,02,220323,B003B,12,154.28
09123120902,3,02,220323,B001A,10,128.57
09123673703,1,01,230102,B001A,15,192.85
09123673703,1,03,221231,B001A,5,64.28
09123673703,1,02,221231,B001A,5,64.28
09123673703,1,01,230103,B001A,10,128.57
09123673703,1,01,221231,B001A,5,64.28
09124423201,1,03,221110,B001A,10,128.57
09124423201,1,03,221109,B001A,10,128.57
09124423201,1,03,221111,B001A,10,128.57
09124423201,1,03,221114,B001A,10,128.57
09124423201,1,03,221108,B001A,10,128.57
09124423201,1,04,221109,B001A,10,128.57
09124423202,1,01,221110,B001A,5,64.28
09124423202,1,01,221111,B001A,5,64.28
09124423203,1,01,221112,B001A,10,128.57
09124423203,1,03,221110,B001A,10,128.57
09124423203,1,01,221110,B001A,10,128.57
09124423203,1,03,221112,B001A,10,128.57
09124423204,2,01,221114,B001A,10,128.57
09124423204,2,01,221112,B001A,10,128.57
09124423204,2,01,221111,B001A,10,128.57
09124423204,2,01,221110,B001A,10,128.57
09124423204,2,01,221109,B001A,10,128.57
09124423204,1,02,221110,B001A,10,128.57
09124423204,2,01,221108,B001A,10,128.57
09124423206,1,02,221111,B001A,10,128.57
09124423206,1,03,221108,B001A,10,128.57
09124792702,1,04,220922,B001A,10,128.57
09124792702,1,04,220920,B001A,10,128.57
09124871501,1,01,220524,B001A,10,128.57
09124871501,1,01,220526,B001A,10,128.57
09124871501,1,03,220523,B001A,10,128.57
09124871501,1,01,220527,B001A,10,128.57
09124871501,1,03,220527,B001A,10,128.57
09124871501,1,03,220526,B001A,10,128.57
09124871501,1,03,220525,B001A,10,128.57
09124871501,1,03,220524,B001A,10,128.57
09124871502,1,01,220526,B003B,6,77.14
09124871502,1,01,220527,B001A,10,128.57
09124871502,1,01,220528,B001A,10,128.57
09124871502,1,01,220523,B001A,10,128.57
09124871503,1,02,220524,B003B,12,154.28
09124871503,1,02,220526,B003B,12,154.28
09124871503,1,02,220525,B003B,12,154.28
09124871503,1,03,220526,B003B,12,154.28
09124871503,1,02,220527,B003B,12,154.28
09125571301,1,01,220504,B001A,10,128.57
09125571301,1,01,220506,B001A,10,128.57
09125571301,1,01,220502,B001A,10,128.57
09125571301,1,01,220503,B001A,10,128.57
09125571301,1,01,220505,B001A,10,128.57
09125571305,1,02,220507,B001A,10,128.57
09125571305,1,01,220507,B001A,10,128.57
09126533305,1,02,221123,B001A,10,128.57
09126792501,1,01,220831,B001A,10,128.57
09126792501,1,01,220902,B001A,10,128.57
09126792501,1,01,220903,B001A,10,128.57
09126792501,1,01,220904,B001A,10,128.57
09126792501,1,01,220830,B001A,10,128.57
09126792503,1,01,220905,B003B,12,154.28
09126792503,1,01,220901,B003B,12,154.28
09126792503,1,01,220901,B001A,10,128.57
09126792503,1,01,220831,B003B,12,154.28
09126792503,1,01,220831,B001A,10,128.57
09126792503,1,01,220830,B003B,12,154.28
09126792503,1,01,220902,B001A,10,128.57
09126792503,1,01,220830,B001A,10,128.57
09126792503,1,01,220902,B003B,12,154.28
09126792503,1,01,220905,B001A,10,128.57
09126792505,1,02,220901,B001A,10,128.57
09127990401,1,03,220206,B001A,10,128.57
09127990401,1,01,220206,B001A,10,128.57
09127990406,1,01,220207,B001A,10,128.57
09127990406,1,01,220202,B001A,10,128.57
09127990406,1,01,220208,B001A,10,128.57
09128220806,1,03,220318,B001A,10,128.57
09128220806,1,02,220318,B001A,10,128.57
09128220806,1,01,220315,B001A,10,128.57
09128220806,1,04,220315,B001A,10,128.57
09128220806,1,05,220315,B001A,10,128.57
09128490402,1,01,220203,B001A,10,128.57
09128490402,1,01,220202,B003B,12,154.28
09128490402,1,01,220202,B001A,10,128.57
09128490402,1,01,220203,B003B,12,154.28
09128490402,1,01,220204,B001A,10,128.57
09128490402,1,01,220204,B003B,12,154.28
09128490402,1,01,220207,B001A,10,128.57
09128490402,1,01,220207,B003B,12,154.28
09128490402,1,01,220208,B001A,10,128.57
09128490402,1,01,220208,B003B,12,154.28
09128490402,1,02,220204,B003B,12,154.28
09128490403,1,02,220204,B001A,10,128.57
09128490406,1,01,220202,B001A,10,128.57
09128490406,1,01,220203,B001A,10,128.57
09128490406,1,01,220204,B001A,10,128.57
09128490406,1,01,220207,B001A,10,128.57
09128490406,1,01,220208,B001A,10,128.57
09128490406,1,02,220202,B001A,10,128.57
09128490406,1,02,220203,B001A,10,128.57
09128490406,1,02,220204,B001A,10,128.57
09128490406,1,02,220207,B001A,10,128.57
09128490406,1,02,220208,B001A,10,128.57
09128691902,1,01,220706,B001A,10,128.57
09128691902,1,01,220707,B001A,10,128.57
09128691902,1,01,220702,B001A,10,128.57
09128691902,1,01,220703,B001A,10,128.57
09128691902,1,01,220704,B001A,10,128.57
09128691902,1,01,220705,B001A,10,128.57
09129473003,1,01,221022,B001A,10,128.57
09129473003,1,01,221021,B001A,10,128.57
09129473003,1,01,221020,B001A,10,128.57
09129473003,1,01,221019,B001A,10,128.57
09129473003,1,01,221024,B001A,10,128.57
09129473003,1,01,221025,B001A,10,128.57
09129473004,1,01,221024,B001A,10,128.57
09129473004,1,01,221025,B001A,10,128.57
09129473004,1,01,221022,B001A,10,128.57
09129473004,1,01,221021,B001A,10,128.57
09129473004,1,01,221020,B001A,10,128.57
09129473004,1,01,221019,B001A,10,128.57
09129473006,1,01,221019,B001A,10,128.57
09129473006,1,03,221022,B003B,12,154.28
09129473006,1,01,221021,B001A,10,128.57
09129473006,1,01,221022,B001A,10,128.57
09129473006,1,01,221022,B003B,12,154.28
09129473006,1,01,221023,B001A,20,257.14
09129473006,1,01,221023,B003B,12,154.28
09129473006,1,01,221024,B001A,10,128.57
09129473006,1,01,221025,B001A,10,128.57
09129473006,1,02,221019,B001A,10,128.57
09129473006,1,02,221020,B001A,10,128.57
09129473006,1,02,221021,B001A,10,128.57
09129473006,1,03,221022,B001A,10,128.57
09129473006,1,03,221020,B001A,10,128.57
09129473006,1,02,221025,B001A,10,128.57
09129473006,1,02,221023,B003B,12,154.28
09129473006,1,02,221023,B001A,10,128.57
09129473006,1,02,221022,B003B,12,154.28
09129473006,1,02,221022,B001A,10,128.57
09129473006,1,02,221024,B001A,10,128.57
09129473006,1,03,221025,B001A,10,128.57
09129473006,1,03,221024,B001A,10,128.57
09129473006,1,03,221023,B003B,12,154.28
09129473006,1,03,221023,B001A,10,128.57
09129473006,1,01,221020,B001A,10,128.57
09132220104,1,03,220108,B001A,10,128.57
09132220104,1,04,220108,B001A,10,128.57
09132220104,1,02,220108,B001A,10,128.57
09132220105,1,04,220109,B001A,10,128.57
09132220105,1,03,220109,B001A,10,128.57
09132220105,1,02,220109,B001A,10,128.57
09132220105,1,01,220109,B001A,10,128.57
09132220106,1,01,220109,B003A,2,25.71
09132220106,1,02,220108,B001A,10,128.57
09132220106,1,02,220107,B001A,10,128.57
09132220106,1,01,220108,B003A,2,25.71
09133043201,1,01,221108,B001A,10,128.57
09133043201,1,01,221109,B001A,10,128.57
09133043201,1,01,221110,B001A,10,128.57
09133043201,1,01,221111,B001A,10,128.57
09133043201,1,01,221112,B001A,10,128.57
09133043201,1,01,221114,B001A,10,128.57
09133043202,1,03,221114,B001A,10,128.57
09133043202,1,03,221114,B003A,10,128.57
09133043202,1,03,221111,B003A,10,128.57
09133043202,1,03,221111,B001A,10,128.57
09133043202,1,03,221110,B003A,10,128.57
09133043202,1,03,221110,B001A,10,128.57
09133043202,1,01,221109,B003B,6,77.14
09133043202,1,03,221108,B001A,10,128.57
09133043202,1,03,221108,B003A,10,128.57
09133043202,1,01,221108,B003B,12,154.28
09133043203,1,03,221111,B003A,10,128.57
09133043203,1,02,221111,B003A,10,128.57
09133043203,1,04,221109,B003A,10,128.57
09133043203,1,04,221111,B001A,10,128.57
09133043203,1,04,221112,B001A,10,128.57
09133043203,1,02,221109,B003A,10,128.57
09133043203,1,04,221109,B001A,10,128.57
09133043203,1,03,221111,B001A,10,128.57
09133043203,1,02,221109,B001A,10,128.57
09133043204,1,01,221110,B001A,10,128.57
09133043204,1,01,221109,B001A,10,128.57
09133043204,1,01,221108,B001A,10,128.57
09133043204,1,01,221111,B001A,10,128.57
09133043204,1,01,221112,B001A,10,128.57
09133043204,1,01,221114,B001A,10,128.57
09134661702,1,01,220611,B003B,6,77.14
09134661702,1,01,220613,B003B,12,154.28
09134661702,1,01,220614,B003B,18,231.42
09134661702,1,01,220616,B003B,18,231.42
09134661702,1,01,220617,B003B,18,231.42
09134661702,1,03,220611,B001A,15,192.85
09134661702,1,03,220611,B003B,6,77.14
09134661702,1,01,220615,B003B,18,231.42
